Longitude,Latitude,Elevation,Date,ppt,temp
-119.9,36.1,60,1940,299.06,18.3
-119.8,36.1,56,1940,304.28,18.1
-119.7,36.1,56,1940,306.08,18
-119.6,36.1,61,1940,301.41,17.9
-119.5,36.1,66,1940,309.75,17.9
-119.4,36.1,72,1940,323.42,17.9
-119.3,36.1,86,1940,354.26,17.8
-119.2,36.1,101,1940,382.97,17.9
-119.1,36.1,124,1940,411.55,18
-119,36.1,181,1940,453.34,18.3
-118.9,36.1,215,1940,463.79,18.5
-118.8,36.1,569,1940,814.58,16.9
-118.7,36.1,1380,1940,1318.09,12.9
-118.6,36.1,2506,1940,2272.12,6.9
-118.5,36.1,1958,1940,1749.91,8.9
-118.4,36.1,2264,1940,1679.16,7.6
-118.3,36.1,2393,1940,904.99,6.6
-118.2,36.1,2446,1940,868.54,7.5
-118.1,36.1,2535,1940,835.64,7.6
-118,36.1,1415,1940,264.06,15.5
-120,36,190,1940,300.22,18.8
-119.9,36,58,1940,296.41,18.5
-119.8,36,56,1940,297.03,18.3
-119.7,36,57,1940,296.49,18.1
-119.6,36,59,1940,296.58,18
-119.5,36,61,1940,293.16,17.9
-119.4,36,70,1940,301.2,17.9
-119.3,36,85,1940,331.98,17.9
-119.2,36,99,1940,355.04,17.9
-119.1,36,130,1940,399.18,18.1
-119,36,158,1940,417.59,18.3
-118.9,36,217,1940,453.79,18.4
-118.8,36,736,1940,890.67,16.5
-118.7,36,1367,1940,1263.19,13.1
-118.6,36,1959,1940,1780.95,9.3
-118.5,36,1390,1940,1015.88,12
-118.4,36,2302,1940,1413.65,7.7
-118.3,36,2410,1940,872.88,7.3
-118.2,36,2081,1940,638.21,9.8
-118.1,36,2015,1940,586.29,11.3
-118,36,1913,1940,493.4,11.9
-120,38,1612,1941,1477.8,9.4
-119.9,38,1541,1941,1484.83,10
-119.8,38,1966,1941,1462.06,7.4
-119.7,38,2288,1941,1564.16,5.5
-119.6,38,2578,1941,1750.56,3.4
-119.5,38,2883,1941,1793.56,1.9
-119.4,38,2823,1941,1302.72,1.9
-119.3,38,3199,1941,1449.06,0.8
-119.2,38,3195,1941,974.26,1
-119.1,38,1944,1941,354.59,8.1
-119,38,1944,1941,357.72,8
-118.9,38,1953,1941,385.09,7.7
-118.8,38,2287,1941,417.71,5.8
-118.7,38,2157,1941,324.67,6.5
-118.6,38,2279,1941,332.36,6.4
-118.5,38,2384,1941,354.47,6
-118.4,38,2338,1941,340.94,6.2
-118.3,38,2020,1941,264.81,7.9
-118.2,38,1827,1941,228.01,9.3
-118.1,38,1675,1941,202.01,10.5
-118,38,1401,1941,148.28,12.2
-120,37.9,1199,1941,1303.05,11.1
-119.9,37.9,1242,1941,1232.11,11.5
-119.8,37.9,1589,1941,1245.04,9.5
-119.7,37.9,1993,1941,1364.69,7.6
-119.6,37.9,2132,1941,1473.14,6.5
-119.5,37.9,2400,1941,1615.96,4.6
-119.4,37.9,2589,1941,1218.18,2.8
-119.3,37.9,3200,1941,1514.75,0.6
-119.2,37.9,3271,1941,1119.86,0.8
-119.1,37.9,2060,1941,407.1,7.6
-119,37.9,2091,1941,428.2,7.3
-118.9,37.9,2211,1941,486.63,6.6
-118.8,37.9,2327,1941,511.91,5.7
-118.7,37.9,2037,1941,288.05,7
-118.6,37.9,1997,1941,276.16,7.9
-118.5,37.9,1898,1941,252.24,8.8
-118.4,37.9,1891,1941,246.25,8.8
-118.3,37.9,2603,1941,407.46,5
-118.2,37.9,2000,1941,260.53,8.3
-118.1,37.9,1696,1941,211.01,10.4
-118,37.9,1561,1941,184.7,11.3
-120,37.8,1214,1941,1347.45,10.9
-119.9,37.8,1399,1941,1294.91,10.3
-119.8,37.8,1709,1941,1271.5,8.8
-119.7,37.8,2270,1941,1535.63,6.1
-119.6,37.8,2401,1941,1572.77,5
-119.5,37.8,2380,1941,1640.38,4.9
-119.4,37.8,2786,1941,1668.51,2.3
-119.3,37.8,3287,1941,1520.83,0.3
-119.2,37.8,3504,1941,1931.95,-0.3
-119.1,37.8,2456,1941,756.65,5
-119,37.8,2450,1941,714.14,4.9
-118.9,37.8,2474,1941,770.32,4.8
-118.8,37.8,2829,1941,894.21,3.8
-118.7,37.8,2758,1941,705.78,4.1
-118.6,37.8,2059,1941,306.19,8
-118.5,37.8,1848,1941,241.36,9.3
-118.4,37.8,2129,1941,315.97,7.7
-118.3,37.8,3021,1941,516.17,2.2
-118.2,37.8,2185,1941,326.6,7.3
-118.1,37.8,1487,1941,180.92,11.2
-118,37.8,1451,1941,179.11,11.4
-120,37.7,885,1941,1231.74,12.2
-119.9,37.7,1152,1941,1291.09,11.6
-119.8,37.7,1449,1941,1244.72,10.7
-119.7,37.7,1480,1941,1281.39,10.4
-119.6,37.7,2269,1941,1392.15,5.9
-119.5,37.7,2408,1941,1447.3,5.1
-119.4,37.7,2928,1941,1743.52,1.9
-119.3,37.7,3250,1941,1662.42,0.5
-119.2,37.7,3325,1941,1943.25,0.6
-119.1,37.7,2969,1941,1219.19,2.9
-119,37.7,2410,1941,677.97,5
-118.9,37.7,2348,1941,606.28,5.2
-118.8,37.7,2095,1941,363.27,6.3
-118.7,37.7,2173,1941,377.35,6.3
-118.6,37.7,2382,1941,370.11,6.5
-118.5,37.7,1786,1941,251.43,9.8
-118.4,37.7,1458,1941,199.24,11.4
-118.3,37.7,3410,1941,670.13,0
-118.2,37.7,2498,1941,476.35,5.6
-118.1,37.7,1479,1941,187.07,11
-118,37.7,1729,1941,225.33,10.2
-120,37.6,668,1941,998.27,13.8
-119.9,37.6,1053,1941,1319.04,12.1
-119.8,37.6,1195,1941,1415.96,11.9
-119.7,37.6,1298,1941,1403.37,11
-119.6,37.6,2327,1941,1573.16,5.7
-119.5,37.6,2746,1941,2022.17,3.3
-119.4,37.6,2719,1941,1939.6,2.9
-119.3,37.6,2681,1941,1516.94,4.5
-119.2,37.6,2366,1941,1153.31,6.2
-119.1,37.6,2293,1941,880.48,5.4
-119,37.6,3018,1941,1883.48,2.4
-118.9,37.6,3057,1941,1232.34,2.4
-118.8,37.6,2297,1941,471.33,5.9
-118.7,37.6,2122,1941,325.18,7.2
-118.6,37.6,2155,1941,304.08,8.1
-118.5,37.6,1774,1941,260.6,10.8
-118.4,37.6,1396,1941,210.19,12
-118.3,37.6,2866,1941,529.37,3.2
-118.2,37.6,3482,1941,783.23,-0.9
-118.1,37.6,1996,1941,327.25,8.7
-118,37.6,1543,1941,197.97,10.5
-120,37.5,725,1941,1048.4,13.9
-119.9,37.5,873,1941,1157.91,13.4
-119.8,37.5,1187,1941,1359.7,12.1
-119.7,37.5,1534,1941,1457.42,10.2
-119.6,37.5,1983,1941,1384.47,7.6
-119.5,37.5,2522,1941,1829.55,4.6
-119.4,37.5,2208,1941,1557.12,6.1
-119.3,37.5,2130,1941,1437.25,7.4
-119.2,37.5,1631,1941,1202.1,9.6
-119.1,37.5,2606,1941,1279.84,4.8
-119,37.5,2998,1941,1468.09,2.1
-118.9,37.5,3146,1941,1655.32,0.7
-118.8,37.5,3549,1941,1950.21,-0.5
-118.7,37.5,2998,1941,662.37,3
-118.6,37.5,1714,1941,256.69,10.8
-118.5,37.5,1544,1941,242.3,11.9
-118.4,37.5,1307,1941,217.19,12.6
-118.3,37.5,2175,1941,348.87,7.7
-118.2,37.5,3245,1941,669.95,0.3
-118.1,37.5,2747,1941,551.67,4.3
-118,37.5,1995,1941,300.56,8.7
-120,37.4,500,1941,797.79,15.2
-119.9,37.4,630,1941,906.4,14.4
-119.8,37.4,749,1941,965.58,14.3
-119.7,37.4,1096,1941,1217.95,12.6
-119.6,37.4,1570,1941,1364.69,10.1
-119.5,37.4,2187,1941,1716.95,6.6
-119.4,37.4,1813,1941,1427.96,8.3
-119.3,37.4,1698,1941,1379.46,9.5
-119.2,37.4,2029,1941,1295.8,7.3
-119.1,37.4,2480,1941,1307.83,5.2
-119,37.4,2657,1941,1229.07,3.6
-118.9,37.4,2725,1941,1298.68,2.9
-118.8,37.4,3558,1941,1614.21,-0.7
-118.7,37.4,3599,1941,1734.7,-0.7
-118.6,37.4,1418,1941,234.38,12.7
-118.5,37.4,1415,1941,233.44,12.7
-118.4,37.4,1293,1941,225.33,12.5
-118.3,37.4,1712,1941,280.05,10.6
-118.2,37.4,2839,1941,534.27,3.1
-118.1,37.4,2622,1941,520.96,5
-118,37.4,1883,1941,280.18,9.4
-120,37.3,331,1941,630.19,16.1
-119.9,37.3,291,1941,604.35,16.6
-119.8,37.3,533,1941,796.6,14.9
-119.7,37.3,877,1941,1037.43,14.3
-119.6,37.3,1132,1941,1234.4,13
-119.5,37.3,1197,1941,1284.82,12.2
-119.4,37.3,1957,1941,1443.74,8.3
-119.3,37.3,1935,1941,1201.57,8.1
-119.2,37.3,2725,1941,1337.7,3.5
-119.1,37.3,2761,1941,1511.78,3.4
-119,37.3,2559,1941,1012.03,4
-118.9,37.3,3147,1941,1279.8,1.2
-118.8,37.3,3450,1941,1626.06,-0.5
-118.7,37.3,3569,1941,1342.61,-0.2
-118.6,37.3,2305,1941,412.42,7.9
-118.5,37.3,2192,1941,393.89,8.5
-118.4,37.3,1708,1941,309.45,11.2
-118.3,37.3,1257,1941,225.14,12.2
-118.2,37.3,2252,1941,431.31,6.8
-118.1,37.3,1599,1941,235.16,10.8
-118,37.3,1944,1941,281.73,8.9
-120,37.2,163,1941,546.63,17.2
-119.9,37.2,271,1941,528.11,16.9
-119.8,37.2,377,1941,672.76,16
-119.7,37.2,601,1941,847.1,14.5
-119.6,37.2,676,1941,979.74,14.4
-119.5,37.2,803,1941,1117.54,14
-119.4,37.2,1327,1941,1246.47,12.1
-119.3,37.2,1384,1941,1069.49,11.3
-119.2,37.2,2204,1941,1219.57,5.8
-119.1,37.2,2715,1941,1341.87,3.2
-119,37.2,2928,1941,1486.95,1.7
-118.9,37.2,3073,1941,1533.41,1.5
-118.8,37.2,3070,1941,1472.73,1.2
-118.7,37.2,3680,1941,1374.89,-1.1
-118.6,37.2,3166,1941,701.3,2.6
-118.5,37.2,3161,1941,774.26,1.9
-118.4,37.2,2630,1941,505.61,5.5
-118.3,37.2,1202,1941,221.55,12.5
-118.2,37.2,1619,1941,296.46,11.1
-118.1,37.2,2462,1941,440.53,5.9
-118,37.2,2148,1941,357.17,7.7
-120,37.1,109,1941,494.87,17
-119.9,37.1,126,1941,498.18,17.1
-119.8,37.1,252,1941,582.98,17.1
-119.7,37.1,305,1941,624.06,16.7
-119.6,37.1,501,1941,736.26,15.7
-119.5,37.1,652,1941,803.99,15.3
-119.4,37.1,1301,1941,1016.33,12.8
-119.3,37.1,1682,1941,1228.74,9.9
-119.2,37.1,1994,1941,1229.54,7.6
-119.1,37.1,2527,1941,1396.71,4.3
-119,37.1,2748,1941,1342.66,3.5
-118.9,37.1,2462,1941,1269.1,4.5
-118.8,37.1,3265,1941,1404.62,0.1
-118.7,37.1,3582,1941,1787.76,-1.3
-118.6,37.1,3116,1941,1053.69,2.1
-118.5,37.1,3737,1941,1859.34,-1.8
-118.4,37.1,3196,1941,1001.36,1.4
-118.3,37.1,1474,1941,301.44,12.3
-118.2,37.1,1261,1941,243.58,12.8
-118.1,37.1,2553,1941,442.27,5.3
-118,37.1,2192,1941,353.48,7.4
-120,37,95,1941,489.18,17
-119.9,37,107,1941,487.53,17
-119.8,37,146,1941,512.19,17.4
-119.7,37,155,1941,522.68,17.5
-119.6,37,314,1941,637.43,16.5
-119.5,37,413,1941,691.14,15.9
-119.4,37,599,1941,820.08,15
-119.3,37,987,1941,962.15,14
-119.2,37,1195,1941,1074.09,12.5
-119.1,37,2032,1941,1361.29,7.6
-119,37,2106,1941,1478.8,6.8
-118.9,37,2701,1941,1402.76,4.1
-118.8,37,2805,1941,1383.34,3.3
-118.7,37,3260,1941,1863.17,0.9
-118.6,37,2429,1941,1001.82,5.5
-118.5,37,3540,1941,1485.97,-0.8
-118.4,37,3601,1941,1706.55,-0.8
-118.3,37,1376,1941,279.79,12.8
-118.2,37,1214,1941,232.68,13.3
-118.1,37,2771,1941,419.54,3.9
-118,37,2601,1941,405.24,4.7
-120,36.9,84,1941,479.17,16.9
-119.9,36.9,96,1941,477.93,17
-119.8,36.9,113,1941,478.6,17.3
-119.7,36.9,124,1941,485.05,17.5
-119.6,36.9,198,1941,556.83,17.5
-119.5,36.9,269,1941,625.23,17.3
-119.4,36.9,634,1941,822.55,15.4
-119.3,36.9,465,1941,733.78,15.8
-119.2,36.9,931,1941,932.73,14
-119.1,36.9,1197,1941,956.44,12.6
-119,36.9,1736,1941,1207.39,9.9
-118.9,36.9,2613,1941,1358.65,5.3
-118.8,36.9,1920,1941,1254.99,7.7
-118.7,36.9,2691,1941,1238.08,4.5
-118.6,36.9,3147,1941,1314.58,1.5
-118.5,36.9,3348,1941,1107.07,0.2
-118.4,36.9,3468,1941,1549.25,-0.1
-118.3,36.9,1644,1941,355.64,11.8
-118.2,36.9,1161,1941,223.48,14
-118.1,36.9,2147,1941,405.08,7.8
-118,36.9,2295,1941,381.98,7
-120,36.8,78,1941,452.32,16.9
-119.9,36.8,86,1941,459.99,17.1
-119.8,36.8,96,1941,457.97,17.2
-119.7,36.8,105,1941,451.77,17.2
-119.6,36.8,121,1941,471.32,17.3
-119.5,36.8,142,1941,488.18,17.3
-119.4,36.8,172,1941,513.83,17.4
-119.3,36.8,322,1941,676.19,16.8
-119.2,36.8,527,1941,778.84,15.6
-119.1,36.8,1074,1941,969.15,13.5
-119,36.8,1706,1941,1243.24,10
-118.9,36.8,1702,1941,1252.18,9
-118.8,36.8,1658,1941,1183.41,9.5
-118.7,36.8,1843,1941,1118.7,8.5
-118.6,36.8,1949,1941,875.79,8.3
-118.5,36.8,2964,1941,860.03,2.5
-118.4,36.8,3479,1941,1685.05,-0.4
-118.3,36.8,1914,1941,483.66,10.3
-118.2,36.8,1256,1941,256.39,13.9
-118.1,36.8,1218,1941,236.01,14.2
-118,36.8,2749,1941,500.88,5
-120,36.7,71,1941,425.09,16.9
-119.9,36.7,76,1941,440.34,17
-119.8,36.7,86,1941,451.47,17.1
-119.7,36.7,95,1941,452.09,17.2
-119.6,36.7,110,1941,464.59,17.1
-119.5,36.7,110,1941,453.32,17.2
-119.4,36.7,199,1941,518.28,17
-119.3,36.7,317,1941,652.22,16.6
-119.2,36.7,521,1941,782.93,15.8
-119.1,36.7,818,1941,887.03,14.4
-119,36.7,1483,1941,1174.22,10.9
-118.9,36.7,1921,1941,1425.57,7.5
-118.8,36.7,2611,1941,1649.51,4.6
-118.7,36.7,2651,1941,1164.51,3.9
-118.6,36.7,2513,1941,861.34,4.5
-118.5,36.7,3613,1941,1088.14,-1.2
-118.4,36.7,3639,1941,1431.03,-1.4
-118.3,36.7,2486,1941,595.87,5.8
-118.2,36.7,1479,1941,338.11,13
-118.1,36.7,1129,1941,231,14.6
-118,36.7,2204,1941,431.81,8
-120,36.6,64,1941,389.98,16.7
-119.9,36.6,70,1941,394.39,16.8
-119.8,36.6,80,1941,418.39,16.9
-119.7,36.6,88,1941,436.56,16.9
-119.6,36.6,98,1941,448.68,17
-119.5,36.6,102,1941,450.78,17.1
-119.4,36.6,105,1941,448.4,17
-119.3,36.6,129,1941,462.08,17
-119.2,36.6,313,1941,611.34,16.8
-119.1,36.6,687,1941,783.21,15.6
-119,36.6,751,1941,795.95,15.2
-118.9,36.6,931,1941,858.21,14.4
-118.8,36.6,1800,1941,1333.96,8.3
-118.7,36.6,2458,1941,1559.18,5.5
-118.6,36.6,2882,1941,1176.4,2.7
-118.5,36.6,3395,1941,1189.36,0
-118.4,36.6,2841,1941,737.19,2.7
-118.3,36.6,3889,1941,1594.18,-3
-118.2,36.6,2389,1941,518.81,6.7
-118.1,36.6,1272,1941,268.85,14
-118,36.6,1117,1941,259.15,14.5
-120,36.5,61,1941,369.17,16.6
-119.9,36.5,67,1941,374.52,16.7
-119.8,36.5,74,1941,380.68,16.8
-119.7,36.5,80,1941,395.23,16.9
-119.6,36.5,89,1941,421.49,16.9
-119.5,36.5,92,1941,432.77,16.9
-119.4,36.5,94,1941,433.29,17
-119.3,36.5,106,1941,438.33,17
-119.2,36.5,182,1941,496.27,17.1
-119.1,36.5,431,1941,681.78,16.8
-119,36.5,486,1941,737.91,16.6
-118.9,36.5,508,1941,780.64,16.4
-118.8,36.5,1017,1941,913.5,13.9
-118.7,36.5,2209,1941,1345.96,7.2
-118.6,36.5,3034,1941,1143.79,2.3
-118.5,36.5,3065,1941,1049.3,1.7
-118.4,36.5,2805,1941,637.37,3.2
-118.3,36.5,3411,1941,921.82,-0.3
-118.2,36.5,3480,1941,817.42,-0.9
-118.1,36.5,1637,1941,325.84,12.2
-118,36.5,1087,1941,268.25,14.6
-120,36.4,64,1941,361,16.6
-119.9,36.4,64,1941,361.74,16.6
-119.8,36.4,72,1941,365.19,16.7
-119.7,36.4,77,1941,372.78,16.7
-119.6,36.4,83,1941,386.89,16.7
-119.5,36.4,83,1941,399.17,16.8
-119.4,36.4,87,1941,408.21,17
-119.3,36.4,99,1941,408.31,17.2
-119.2,36.4,114,1941,423.91,17.2
-119.1,36.4,164,1941,465.35,17.5
-119,36.4,249,1941,553.91,17.3
-118.9,36.4,350,1941,683.43,16.6
-118.8,36.4,1593,1941,1106.95,10.8
-118.7,36.4,1836,1941,1258.9,8.5
-118.6,36.4,3015,1941,1425.86,2.4
-118.5,36.4,3263,1941,1422.25,0.7
-118.4,36.4,2386,1941,569.04,5.4
-118.3,36.4,3051,1941,692.99,1.4
-118.2,36.4,3069,1941,664.26,2.2
-118.1,36.4,2116,1941,389.05,8
-118,36.4,1091,1941,276,14.7
-120,36.3,81,1941,358.18,16.4
-119.9,36.3,69,1941,359.81,16.5
-119.8,36.3,68,1941,361.44,16.6
-119.7,36.3,71,1941,364.52,16.5
-119.6,36.3,74,1941,367.41,16.6
-119.5,36.3,78,1941,373.72,16.8
-119.4,36.3,86,1941,389.87,17.1
-119.3,36.3,99,1941,399.98,17.4
-119.2,36.3,108,1941,416.85,17.2
-119.1,36.3,238,1941,519.09,17.4
-119,36.3,295,1941,592.03,17.3
-118.9,36.3,543,1941,807.56,16.1
-118.8,36.3,1321,1941,1112.95,12
-118.7,36.3,1837,1941,1524.37,8.3
-118.6,36.3,2762,1941,1373.89,3.8
-118.5,36.3,2222,1941,1089.99,5.4
-118.4,36.3,2296,1941,853.57,6
-118.3,36.3,3039,1941,739.81,2.1
-118.2,36.3,2674,1941,556.34,3.3
-118.1,36.3,2389,1941,524.65,6.3
-118,36.3,1107,1941,280.11,14.8
-120,36.2,86,1941,360.27,16.3
-119.9,36.2,71,1941,358.58,16.3
-119.8,36.2,64,1941,360.07,16.7
-119.7,36.2,66,1941,360.94,16.6
-119.6,36.2,69,1941,366.72,16.7
-119.5,36.2,75,1941,378.19,16.8
-119.4,36.2,80,1941,389.93,16.9
-119.3,36.2,91,1941,409.36,17
-119.2,36.2,97,1941,420.27,17.1
-119.1,36.2,120,1941,449.21,17.2
-119,36.2,296,1941,562.54,17.3
-118.9,36.2,531,1941,769.31,16.1
-118.8,36.2,604,1941,770.91,15.4
-118.7,36.2,1512,1941,1252.92,10.3
-118.6,36.2,2487,1941,1925.89,5
-118.5,36.2,1929,1941,1400.78,7
-118.4,36.2,2067,1941,1223.82,6.6
-118.3,36.2,2496,1941,812.44,4.4
-118.2,36.2,2557,1941,738.83,4.2
-118.1,36.2,2463,1941,558.28,6.1
-118,36.2,1308,1941,368.58,14.1
-120,36.1,78,1941,343.17,17.4
-119.9,36.1,60,1941,345.22,17.1
-119.8,36.1,56,1941,361.52,16.9
-119.7,36.1,56,1941,367.47,16.9
-119.6,36.1,61,1941,364.8,16.9
-119.5,36.1,66,1941,368.85,17
-119.4,36.1,72,1941,378.55,16.9
-119.3,36.1,86,1941,397.28,16.9
-119.2,36.1,101,1941,417.62,17
-119.1,36.1,124,1941,428.37,17.2
-119,36.1,181,1941,456.65,17.4
-118.9,36.1,215,1941,477.85,17.5
-118.8,36.1,569,1941,739.29,15.7
-118.7,36.1,1380,1941,1095.44,11.4
-118.6,36.1,2506,1941,1782.15,5.4
-118.5,36.1,1958,1941,1367.64,7.4
-118.4,36.1,2264,1941,1347.12,6.1
-118.3,36.1,2393,1941,746,5
-118.2,36.1,2446,1941,733.42,5.8
-118.1,36.1,2535,1941,747.64,6.1
-118,36.1,1415,1941,403.29,13.7
-120,36,190,1941,352.46,17.9
-119.9,36,58,1941,345.41,17.4
-119.8,36,56,1941,360.12,17.2
-119.7,36,57,1941,368.9,17
-119.6,36,59,1941,365.95,17
-119.5,36,61,1941,359.84,16.9
-119.4,36,70,1941,370.95,16.9
-119.3,36,85,1941,393.1,17
-119.2,36,99,1941,408.97,17
-119.1,36,130,1941,431.33,17.2
-119,36,158,1941,444.94,17.4
-118.9,36,217,1941,479.87,17.4
-118.8,36,736,1941,789.24,15.1
-118.7,36,1367,1941,1015.15,11.5
-118.6,36,1959,1941,1423.19,7.7
-118.5,36,1390,1941,779.95,10.5
-118.4,36,2302,1941,1163.06,6.2
-118.3,36,2410,1941,714.78,5.7
-118.2,36,2081,1941,556.72,8.2
-118.1,36,2015,1941,550.39,9.7
-118,36,1913,1941,511.45,10.2
-120,38,1612,1942,1276.41,9.7
-119.9,38,1541,1942,1295.23,10.3
-119.8,38,1966,1942,1238.5,7.9
-119.7,38,2288,1942,1323.46,6
-119.6,38,2578,1942,1481.66,3.9
-119.5,38,2883,1942,1538.33,2.3
-119.4,38,2823,1942,1167.01,2.2
-119.3,38,3199,1942,1171.72,1.6
-119.2,38,3195,1942,735.33,1.8
-119.1,38,1944,1942,151.52,7.8
-119,38,1944,1942,148.93,7.7
-118.9,38,1953,1942,162.22,7.7
-118.8,38,2287,1942,163.53,6.3
-118.7,38,2157,1942,109.35,7.2
-118.6,38,2279,1942,105.82,7.1
-118.5,38,2384,1942,110.03,6.6
-118.4,38,2338,1942,96.89,6.7
-118.3,38,2020,1942,60.03,8.6
-118.2,38,1827,1942,49.53,10.1
-118.1,38,1675,1942,40.8,11.3
-118,38,1401,1942,14.85,12.9
-120,37.9,1199,1942,1097.24,11.5
-119.9,37.9,1242,1942,1046.59,11.7
-119.8,37.9,1589,1942,1032.93,9.8
-119.7,37.9,1993,1942,1150.48,8
-119.6,37.9,2132,1942,1213.89,6.8
-119.5,37.9,2400,1942,1323.99,5
-119.4,37.9,2589,1942,1067.92,3.2
-119.3,37.9,3200,1942,1216.66,1.2
-119.2,37.9,3271,1942,881.75,1.5
-119.1,37.9,2060,1942,178.35,7.5
-119,37.9,2091,1942,185.77,7.3
-118.9,37.9,2211,1942,217.78,6.7
-118.8,37.9,2327,1942,221.28,6.3
-118.7,37.9,2037,1942,94.56,7.5
-118.6,37.9,1997,1942,85.51,8.6
-118.5,37.9,1898,1942,70.34,9.5
-118.4,37.9,1891,1942,64.4,9.6
-118.3,37.9,2603,1942,120.04,5.6
-118.2,37.9,2000,1942,60.58,8.9
-118.1,37.9,1696,1942,46.95,11.1
-118,37.9,1561,1942,30.92,12.1
-120,37.8,1214,1942,1047.94,11.4
-119.9,37.8,1399,1942,1057.01,10.8
-119.8,37.8,1709,1942,1062.74,9.2
-119.7,37.8,2270,1942,1264.25,6.6
-119.6,37.8,2401,1942,1297.44,5.6
-119.5,37.8,2380,1942,1339.07,5.4
-119.4,37.8,2786,1942,1340.87,2.8
-119.3,37.8,3287,1942,1191.92,0.9
-119.2,37.8,3504,1942,1466.02,0.4
-119.1,37.8,2456,1942,487.68,5.5
-119,37.8,2450,1942,420.5,5.4
-118.9,37.8,2474,1942,437.02,5.3
-118.8,37.8,2829,1942,458.02,4.5
-118.7,37.8,2758,1942,320.04,4.8
-118.6,37.8,2059,1942,98.86,8.6
-118.5,37.8,1848,1942,66.17,10
-118.4,37.8,2129,1942,90.15,8.3
-118.3,37.8,3021,1942,178.64,2.7
-118.2,37.8,2185,1942,90.22,8
-118.1,37.8,1487,1942,29.95,11.7
-118,37.8,1451,1942,27.43,12.1
-120,37.7,885,1942,915.26,12.6
-119.9,37.7,1152,1942,1019.22,12
-119.8,37.7,1449,1942,998.98,11.2
-119.7,37.7,1480,1942,1039.36,10.9
-119.6,37.7,2269,1942,1179.26,6.5
-119.5,37.7,2408,1942,1176.42,5.6
-119.4,37.7,2928,1942,1391.85,2.4
-119.3,37.7,3250,1942,1261.47,1
-119.2,37.7,3325,1942,1480.5,1.3
-119.1,37.7,2969,1942,894.03,3.6
-119,37.7,2410,1942,465.75,5.5
-118.9,37.7,2348,1942,391.12,5.7
-118.8,37.7,2095,1942,140.91,6.6
-118.7,37.7,2173,1942,140.85,6.8
-118.6,37.7,2382,1942,132.15,7.2
-118.5,37.7,1786,1942,67.94,10.5
-118.4,37.7,1458,1942,42.18,12
-118.3,37.7,3410,1942,256.04,0.3
-118.2,37.7,2498,1942,153.09,6.3
-118.1,37.7,1479,1942,32.21,11.6
-118,37.7,1729,1942,50.07,10.9
-120,37.6,668,1942,723.18,14
-119.9,37.6,1053,1942,994.14,12.5
-119.8,37.6,1195,1942,1071.82,12.4
-119.7,37.6,1298,1942,1057.25,11.5
-119.6,37.6,2327,1942,1215.29,6.3
-119.5,37.6,2746,1942,1524.25,3.8
-119.4,37.6,2719,1942,1469.41,3.4
-119.3,37.6,2681,1942,1138.97,5.2
-119.2,37.6,2366,1942,900.92,6.8
-119.1,37.6,2293,1942,698.03,5.8
-119,37.6,3018,1942,1450.37,2.8
-118.9,37.6,3057,1942,904.74,3
-118.8,37.6,2297,1942,174.37,6.5
-118.7,37.6,2122,1942,102.48,7.8
-118.6,37.6,2155,1942,93.83,8.9
-118.5,37.6,1774,1942,71.66,11.6
-118.4,37.6,1396,1942,47.33,12.5
-118.3,37.6,2866,1942,182.84,3.6
-118.2,37.6,3482,1942,306.46,-0.7
-118.1,37.6,1996,1942,86.37,9.3
-118,37.6,1543,1942,36.09,11.2
-120,37.5,725,1942,766.45,14.2
-119.9,37.5,873,1942,852.7,13.6
-119.8,37.5,1187,1942,1034.44,12.5
-119.7,37.5,1534,1942,1102.22,10.7
-119.6,37.5,1983,1942,1160.48,8.2
-119.5,37.5,2522,1942,1486.57,5.1
-119.4,37.5,2208,1942,1232.97,6.6
-119.3,37.5,2130,1942,1038.57,8
-119.2,37.5,1631,1942,898.09,10
-119.1,37.5,2606,1942,1019.3,5.2
-119,37.5,2998,1942,1150.95,2.6
-118.9,37.5,3146,1942,1304.52,1.2
-118.8,37.5,3549,1942,1237.26,-0.1
-118.7,37.5,2998,1942,246.64,3.6
-118.6,37.5,1714,1942,69.94,11.4
-118.5,37.5,1544,1942,63.21,12.6
-118.4,37.5,1307,1942,54.47,13.1
-118.3,37.5,2175,1942,99.07,8.3
-118.2,37.5,3245,1942,251.96,0.6
-118.1,37.5,2747,1942,198.23,4.9
-118,37.5,1995,1942,73.28,9.4
-120,37.4,500,1942,558.66,15.3
-119.9,37.4,630,1942,634.42,14.6
-119.8,37.4,749,1942,665.55,14.5
-119.7,37.4,1096,1942,901.84,13
-119.6,37.4,1570,1942,1128.9,10.7
-119.5,37.4,2187,1942,1588.22,7.1
-119.4,37.4,1813,1942,1203.59,8.7
-119.3,37.4,1698,1942,1030.52,10
-119.2,37.4,2029,1942,979.56,7.8
-119.1,37.4,2480,1942,1001.12,5.7
-119,37.4,2657,1942,995.82,4
-118.9,37.4,2725,1942,1031.01,3.4
-118.8,37.4,3558,1942,1151.28,-0.1
-118.7,37.4,3599,1942,915.82,-0.4
-118.6,37.4,1418,1942,59.28,13.3
-118.5,37.4,1415,1942,61.62,13.4
-118.4,37.4,1293,1942,58.48,13
-118.3,37.4,1712,1942,74.22,11.2
-118.2,37.4,2839,1942,185.27,3.4
-118.1,37.4,2622,1942,178.49,5.7
